Вариант коэфф-та k: k1
Число узлов n = 1001
-------------------------------------------------------------
|    x    |          u(z)          |          f(z)          |
| 0.47400 |      3.484171e-07      |      4.987668e+03      |
| 0.47500 |      3.482590e-07      |      4.993772e+03      |
| 0.47600 |      3.481008e-07      |      4.999834e+03      |
| 0.47700 |      3.479426e-07      |      5.005854e+03      |
| 0.47800 |      3.477844e-07      |      5.011831e+03      |
| 0.47900 |      3.476262e-07      |      5.017766e+03      |
| 0.48000 |      3.474680e-07      |      5.023659e+03      |
| 0.48100 |      3.473098e-07      |      5.029509e+03      |
| 0.48200 |      3.471516e-07      |      5.035315e+03      |
| 0.48300 |      3.469933e-07      |      5.041079e+03      |
| 0.48400 |      3.468351e-07      |      5.046799e+03      |
| 0.48500 |      3.466769e-07      |      5.052476e+03      |
| 0.48600 |      3.465186e-07      |      5.058109e+03      |
| 0.48700 |      3.463604e-07      |      5.063699e+03      |
| 0.48800 |      3.462022e-07      |      5.069244e+03      |
| 0.48900 |      3.460440e-07      |      5.074746e+03      |
| 0.49000 |      3.458858e-07      |      5.080203e+03      |
| 0.49100 |      3.457276e-07      |      5.085616e+03      |
| 0.49200 |      3.455695e-07      |      5.090984e+03      |
| 0.49300 |      3.454114e-07      |      5.096308e+03      |
| 0.49400 |      3.452533e-07      |      5.101587e+03      |
| 0.49500 |      3.450952e-07      |      5.106821e+03      |
| 0.49600 |      3.449371e-07      |      5.112010e+03      |
| 0.49700 |      3.447791e-07      |      5.117154e+03      |
| 0.49800 |      3.446212e-07      |      5.122252e+03      |
| 0.49900 |      3.444633e-07      |      5.127305e+03      |
| 0.50000 |      3.443054e-07      |      5.132312e+03      |
| 0.50100 |      3.441475e-07      |      5.137273e+03      |
| 0.50200 |      3.439898e-07      |      5.142189e+03      |
| 0.50300 |      3.438320e-07      |      5.147058e+03      |
| 0.50400 |      3.436743e-07      |      5.151881e+03      |
| 0.50500 |      3.435167e-07      |      5.156658e+03      |
| 0.50600 |      3.433592e-07      |      5.161388e+03      |
| 0.50700 |      3.432017e-07      |      5.166072e+03      |
| 0.50800 |      3.430442e-07      |      5.170708e+03      |
| 0.50900 |      3.428869e-07      |      5.175298e+03      |
| 0.51000 |      3.427296e-07      |      5.179841e+03      |
| 0.51100 |      3.425723e-07      |      5.184337e+03      |
| 0.51200 |      3.424152e-07      |      5.188786e+03      |
| 0.51300 |      3.422581e-07      |      5.193187e+03      |
| 0.51400 |      3.421012e-07      |      5.197541e+03      |
| 0.51500 |      3.419443e-07      |      5.201847e+03      |
| 0.51600 |      3.417875e-07      |      5.206105e+03      |
| 0.51700 |      3.416308e-07      |      5.210315e+03      |
| 0.51800 |      3.414741e-07      |      5.214478e+03      |
| 0.51900 |      3.413176e-07      |      5.218592e+03      |
| 0.52000 |      3.411612e-07      |      5.222658e+03      |
| 0.52100 |      3.410049e-07      |      5.226676e+03      |
| 0.52200 |      3.408487e-07      |      5.230645e+03      |
| 0.52300 |      3.406926e-07      |      5.234566e+03      |
| 0.52400 |      3.405366e-07      |      5.238438e+03      |
| 0.52500 |      3.403807e-07      |      5.242261e+03      |
| 0.52600 |      3.402250e-07      |      5.246036e+03      |
| 0.52700 |      3.400693e-07      |      5.249761e+03      |
| 0.52800 |      3.399138e-07      |      5.253438e+03      |
| 0.52900 |      3.397584e-07      |      5.257065e+03      |
| 0.53000 |      3.396032e-07      |      5.260643e+03      |
| 0.53100 |      3.394480e-07      |      5.264171e+03      |
| 0.53200 |      3.392930e-07      |      5.267650e+03      |
| 0.53300 |      3.391382e-07      |      5.271080e+03      |
| 0.53400 |      3.389835e-07      |      5.274460e+03      |
| 0.53500 |      3.388289e-07      |      5.277790e+03      |
| 0.53600 |      3.386745e-07      |      5.281070e+03      |
| 0.53700 |      3.385202e-07      |      5.284300e+03      |
| 0.53800 |      3.383661e-07      |      5.287481e+03      |
| 0.53900 |      3.382121e-07      |      5.290611e+03      |
| 0.54000 |      3.380583e-07      |      5.293691e+03      |
| 0.54100 |      3.379047e-07      |      5.296721e+03      |
| 0.54200 |      3.377512e-07      |      5.299700e+03      |
| 0.54300 |      3.375979e-07      |      5.302629e+03      |
| 0.54400 |      3.374447e-07      |      5.305508e+03      |
| 0.54500 |      3.372917e-07      |      5.308336e+03      |
| 0.54600 |      3.371389e-07      |      5.311113e+03      |
| 0.54700 |      3.369863e-07      |      5.313840e+03      |
| 0.54800 |      3.368339e-07      |      5.316516e+03      |
| 0.54900 |      3.366816e-07      |      5.319141e+03      |
| 0.55000 |      3.365295e-07      |      5.321715e+03      |
| 0.55100 |      3.363776e-07      |      5.324238e+03      |
| 0.55200 |      3.362260e-07      |      5.326711e+03      |
| 0.55300 |      3.360745e-07      |      5.329132e+03      |
| 0.55400 |      3.359232e-07      |      5.331502e+03      |
| 0.55500 |      3.357721e-07      |      5.333821e+03      |
| 0.55600 |      3.356212e-07      |      5.336089e+03      |
| 0.55700 |      3.354705e-07      |      5.338305e+03      |
| 0.55800 |      3.353200e-07      |      5.340470e+03      |
| 0.55900 |      3.351697e-07      |      5.342584e+03      |
| 0.56000 |      3.350197e-07      |      5.344647e+03      |
| 0.56100 |      3.348698e-07      |      5.346658e+03      |
| 0.56200 |      3.347202e-07      |      5.348617e+03      |
| 0.56300 |      3.345708e-07      |      5.350525e+03      |
| 0.56400 |      3.344216e-07      |      5.352382e+03      |
| 0.56500 |      3.342727e-07      |      5.354186e+03      |
| 0.56600 |      3.341240e-07      |      5.355940e+03      |
| 0.56700 |      3.339755e-07      |      5.357641e+03      |
| 0.56800 |      3.338273e-07      |      5.359292e+03      |
| 0.56900 |      3.336793e-07      |      5.360890e+03      |
| 0.57000 |      3.335315e-07      |      5.362437e+03      |
| 0.57100 |      3.333840e-07      |      5.363932e+03      |
| 0.57200 |      3.332367e-07      |      5.365375e+03      |
| 0.57300 |      3.330897e-07      |      5.366767e+03      |
| 0.57400 |      3.329429e-07      |      5.368106e+03      |
| 0.57500 |      3.327964e-07      |      5.369394e+03      |
| 0.57600 |      3.326502e-07      |      5.370631e+03      |
| 0.57700 |      3.325042e-07      |      5.371815e+03      |
| 0.57800 |      3.323585e-07      |      5.372948e+03      |
| 0.57900 |      3.322130e-07      |      5.374029e+03      |
| 0.58000 |      3.320678e-07      |      5.375059e+03      |
| 0.58100 |      3.319229e-07      |      5.376036e+03      |
| 0.58200 |      3.317782e-07      |      5.376962e+03      |
| 0.58300 |      3.316339e-07      |      5.377836e+03      |
| 0.58400 |      3.314898e-07      |      5.378659e+03      |
| 0.58500 |      3.313460e-07      |      5.379430e+03      |
| 0.58600 |      3.312025e-07      |      5.380149e+03      |
| 0.58700 |      3.310592e-07      |      5.380817e+03      |
| 0.58800 |      3.309163e-07      |      5.381432e+03      |
| 0.58900 |      3.307736e-07      |      5.381997e+03      |
| 0.59000 |      3.306313e-07      |      5.382510e+03      |
| 0.59100 |      3.304892e-07      |      5.382971e+03      |
| 0.59200 |      3.303475e-07      |      5.383381e+03      |
| 0.59300 |      3.302060e-07      |      5.383739e+03      |
| 0.59400 |      3.300649e-07      |      5.384046e+03      |
| 0.59500 |      3.299240e-07      |      5.384301e+03      |
| 0.59600 |      3.297835e-07      |      5.384506e+03      |
| 0.59700 |      3.296433e-07      |      5.384659e+03      |
| 0.59800 |      3.295034e-07      |      5.384760e+03      |
| 0.59900 |      3.293638e-07      |      5.384811e+03      |
| 0.60000 |      3.292245e-07      |      5.384811e+03      |
| 0.60100 |      3.290856e-07      |      5.384759e+03      |
| 0.60200 |      3.289470e-07      |      5.384656e+03      |
| 0.60300 |      3.288087e-07      |      5.384503e+03      |
| 0.60400 |      3.286707e-07      |      5.384299e+03      |
| 0.60500 |      3.285331e-07      |      5.384044e+03      |
| 0.60600 |      3.283958e-07      |      5.383738e+03      |
| 0.60700 |      3.282588e-07      |      5.383381e+03      |
| 0.60800 |      3.281222e-07      |      5.382974e+03      |
| 0.60900 |      3.279859e-07      |      5.382517e+03      |
| 0.61000 |      3.278500e-07      |      5.382009e+03      |
| 0.61100 |      3.277144e-07      |      5.381451e+03      |
| 0.61200 |      3.275792e-07      |      5.380842e+03      |
| 0.61300 |      3.274443e-07      |      5.380184e+03      |
| 0.61400 |      3.273097e-07      |      5.379475e+03      |
| 0.61500 |      3.271755e-07      |      5.378717e+03      |
| 0.61600 |      3.270417e-07      |      5.377909e+03      |
| 0.61700 |      3.269083e-07      |      5.377051e+03      |
| 0.61800 |      3.267752e-07      |      5.376143e+03      |
| 0.61900 |      3.266424e-07      |      5.375186e+03      |
| 0.62000 |      3.265100e-07      |      5.374179e+03      |
| 0.62100 |      3.263780e-07      |      5.373123e+03      |
| 0.62200 |      3.262464e-07      |      5.372018e+03      |
| 0.62300 |      3.261151e-07      |      5.370864e+03      |
| 0.62400 |      3.259843e-07      |      5.369661e+03      |
| 0.62500 |      3.258538e-07      |      5.368409e+03      |
| 0.62600 |      3.257236e-07      |      5.367109e+03      |
| 0.62700 |      3.255939e-07      |      5.365760e+03      |
| 0.62800 |      3.254645e-07      |      5.364363e+03      |
| 0.62900 |      3.253355e-07      |      5.362917e+03      |
| 0.63000 |      3.252069e-07      |      5.361423e+03      |
| 0.63100 |      3.250787e-07      |      5.359881e+03      |
| 0.63200 |      3.249509e-07      |      5.358292e+03      |
| 0.63300 |      3.248235e-07      |      5.356654e+03      |
| 0.63400 |      3.246965e-07      |      5.354969e+03      |
| 0.63500 |      3.245698e-07      |      5.353237e+03      |
| 0.63600 |      3.244436e-07      |      5.351457e+03      |
| 0.63700 |      3.243178e-07      |      5.349631e+03      |
| 0.63800 |      3.241923e-07      |      5.347757e+03      |
| 0.63900 |      3.240673e-07      |      5.345837e+03      |
| 0.64000 |      3.239427e-07      |      5.343870e+03      |
| 0.64100 |      3.238185e-07      |      5.341857e+03      |
| 0.64200 |      3.236947e-07      |      5.339798e+03      |
| 0.64300 |      3.235713e-07      |      5.337692e+03      |
| 0.64400 |      3.234483e-07      |      5.335541e+03      |
| 0.64500 |      3.233258e-07      |      5.333343e+03      |
| 0.64600 |      3.232036e-07      |      5.331101e+03      |
| 0.64700 |      3.230819e-07      |      5.328813e+03      |
| 0.64800 |      3.229606e-07      |      5.326480e+03      |
| 0.64900 |      3.228397e-07      |      5.324102e+03      |
| 0.65000 |      3.227193e-07      |      5.321679e+03      |
| 0.65100 |      3.225992e-07      |      5.319212e+03      |
| 0.65200 |      3.224796e-07      |      5.316700e+03      |
| 0.65300 |      3.223604e-07      |      5.314144e+03      |
| 0.65400 |      3.222417e-07      |      5.311545e+03      |
| 0.65500 |      3.221234e-07      |      5.308901e+03      |
| 0.65600 |      3.220055e-07      |      5.306214e+03      |
| 0.65700 |      3.218880e-07      |      5.303484e+03      |
| 0.65800 |      3.217710e-07      |      5.300711e+03      |
| 0.65900 |      3.216544e-07      |      5.297894e+03      |
| 0.66000 |      3.215383e-07      |      5.295036e+03      |
| 0.66100 |      3.214226e-07      |      5.292134e+03      |
| 0.66200 |      3.213074e-07      |      5.289191e+03      |
| 0.66300 |      3.211925e-07      |      5.286206e+03      |
| 0.66400 |      3.210782e-07      |      5.283178e+03      |
| 0.66500 |      3.209642e-07      |      5.280110e+03      |
| 0.66600 |      3.208508e-07      |      5.277000e+03      |
| 0.66700 |      3.207377e-07      |      5.273849e+03      |
| 0.66800 |      3.206252e-07      |      5.270658e+03      |
| 0.66900 |      3.205130e-07      |      5.267426e+03      |
| 0.67000 |      3.204014e-07      |      5.264153e+03      |
| 0.67100 |      3.202901e-07      |      5.260841e+03      |
| 0.67200 |      3.201794e-07      |      5.257489e+03      |
| 0.67300 |      3.200691e-07      |      5.254097e+03      |
| 0.67400 |      3.199592e-07      |      5.250666e+03      |
| 0.67500 |      3.198498e-07      |      5.247197e+03      |
| 0.67600 |      3.197409e-07      |      5.243688e+03      |
| 0.67700 |      3.196324e-07      |      5.240141e+03      |
| 0.67800 |      3.195244e-07      |      5.236556e+03      |
| 0.67900 |      3.194168e-07      |      5.232933e+03      |
| 0.68000 |      3.193097e-07      |      5.229272e+03      |
| 0.68100 |      3.192031e-07      |      5.225574e+03      |
| 0.68200 |      3.190969e-07      |      5.221839e+03      |
| 0.68300 |      3.189912e-07      |      5.218067e+03      |
| 0.68400 |      3.188860e-07      |      5.214258e+03      |
| 0.68500 |      3.187813e-07      |      5.210414e+03      |
| 0.68600 |      3.186770e-07      |      5.206533e+03      |
| 0.68700 |      3.185731e-07      |      5.202617e+03      |
| 0.68800 |      3.184698e-07      |      5.198665e+03      |
| 0.68900 |      3.183669e-07      |      5.194678e+03      |
| 0.69000 |      3.182645e-07      |      5.190657e+03      |
| 0.69100 |      3.181626e-07      |      5.186601e+03      |
| 0.69200 |      3.180611e-07      |      5.182511e+03      |
| 0.69300 |      3.179601e-07      |      5.178387e+03      |
| 0.69400 |      3.178596e-07      |      5.174229e+03      |
| 0.69500 |      3.177596e-07      |      5.170038e+03      |
| 0.69600 |      3.176600e-07      |      5.165815e+03      |
| 0.69700 |      3.175610e-07      |      5.161558e+03      |
| 0.69800 |      3.174624e-07      |      5.157269e+03      |
| 0.69900 |      3.173642e-07      |      5.152949e+03      |
| 0.70000 |      3.172666e-07      |      5.148596e+03      |
| 0.70100 |      3.171694e-07      |      5.144212e+03      |
| 0.70200 |      3.170727e-07      |      5.139797e+03      |
| 0.70300 |      3.169765e-07      |      5.135352e+03      |
| 0.70400 |      3.168808e-07      |      5.130876e+03      |
| 0.70500 |      3.167856e-07      |      5.126369e+03      |
| 0.70600 |      3.166908e-07      |      5.121833e+03      |
| 0.70700 |      3.165965e-07      |      5.117268e+03      |
| 0.70800 |      3.165027e-07      |      5.112673e+03      |
| 0.70900 |      3.164094e-07      |      5.108050e+03      |
| 0.71000 |      3.163166e-07      |      5.103398e+03      |
| 0.71100 |      3.162243e-07      |      5.098719e+03      |
| 0.71200 |      3.161324e-07      |      5.094011e+03      |
| 0.71300 |      3.160410e-07      |      5.089276e+03      |
| 0.71400 |      3.159501e-07      |      5.084514e+03      |
| 0.71500 |      3.158597e-07      |      5.079725e+03      |
| 0.71600 |      3.157698e-07      |      5.074909e+03      |
| 0.71700 |      3.156804e-07      |      5.070068e+03      |
| 0.71800 |      3.155914e-07      |      5.065201e+03      |
| 0.71900 |      3.155030e-07      |      5.060308e+03      |
| 0.72000 |      3.154150e-07      |      5.055391e+03      |
| 0.72100 |      3.153275e-07      |      5.050449e+03      |
| 0.72200 |      3.152405e-07      |      5.045482e+03      |
| 0.72300 |      3.151540e-07      |      5.040491e+03      |
| 0.72400 |      3.150679e-07      |      5.035477e+03      |
| 0.72500 |      3.149824e-07      |      5.030440e+03      |
| 0.72600 |      3.148973e-07      |      5.025379e+03      |
| 0.72700 |      3.148128e-07      |      5.020296e+03      |
| 0.72800 |      3.147287e-07      |      5.015191e+03      |
| 0.72900 |      3.146451e-07      |      5.010064e+03      |
| 0.73000 |      3.145620e-07      |      5.004915e+03      |
| 0.73100 |      3.144793e-07      |      4.999745e+03      |
| 0.73200 |      3.143972e-07      |      4.994555e+03      |
| 0.73300 |      3.143155e-07      |      4.989344e+03      |
| 0.73400 |      3.142344e-07      |      4.984113e+03      |
| 0.73500 |      3.141537e-07      |      4.978862e+03      |
| 0.73600 |      3.140735e-07      |      4.973592e+03      |
| 0.73700 |      3.139937e-07      |      4.968303e+03      |
| 0.73800 |      3.139145e-07      |      4.962995e+03      |
| 0.73900 |      3.138358e-07      |      4.957669e+03      |
| 0.74000 |      3.137575e-07      |      4.952325e+03      |
| 0.74100 |      3.136797e-07      |      4.946963e+03      |
| 0.74200 |      3.136024e-07      |      4.941585e+03      |
| 0.74300 |      3.135256e-07      |      4.936189e+03      |
| 0.74400 |      3.134493e-07      |      4.930777e+03      |
| 0.74500 |      3.133734e-07      |      4.925349e+03      |
| 0.74600 |      3.132981e-07      |      4.919905e+03      |
| 0.74700 |      3.132232e-07      |      4.914446e+03      |
| 0.74800 |      3.131488e-07      |      4.908972e+03      |
| 0.74900 |      3.130748e-07      |      4.903483e+03      |
| 0.75000 |      3.130014e-07      |      4.897980e+03      |
| 0.75100 |      3.129284e-07      |      4.892463e+03      |
| 0.75200 |      3.128559e-07      |      4.886932e+03      |
| 0.75300 |      3.127839e-07      |      4.881388e+03      |
| 0.75400 |      3.127124e-07      |      4.875832e+03      |
| 0.75500 |      3.126413e-07      |      4.870263e+03      |
| 0.75600 |      3.125708e-07      |      4.864682e+03      |
| 0.75700 |      3.125007e-07      |      4.859089e+03      |
| 0.75800 |      3.124310e-07      |      4.853485e+03      |
| 0.75900 |      3.123619e-07      |      4.847870e+03      |
| 0.76000 |      3.122932e-07      |      4.842244e+03      |
| 0.76100 |      3.122250e-07      |      4.836608e+03      |
| 0.76200 |      3.121573e-07      |      4.830961e+03      |
| 0.76300 |      3.120900e-07      |      4.825306e+03      |
| 0.76400 |      3.120232e-07      |      4.819641e+03      |
| 0.76500 |      3.119569e-07      |      4.813967e+03      |
| 0.76600 |      3.118910e-07      |      4.808285e+03      |
| 0.76700 |      3.118256e-07      |      4.802595e+03      |
| 0.76800 |      3.117607e-07      |      4.796897e+03      |
| 0.76900 |      3.116963e-07      |      4.791191e+03      |
| 0.77000 |      3.116323e-07      |      4.785478e+03      |
| 0.77100 |      3.115688e-07      |      4.779759e+03      |
| 0.77200 |      3.115057e-07      |      4.774033e+03      |
| 0.77300 |      3.114431e-07      |      4.768302e+03      |
| 0.77400 |      3.113810e-07      |      4.762564e+03      |
| 0.77500 |      3.113193e-07      |      4.756821e+03      |
| 0.77600 |      3.112581e-07      |      4.751074e+03      |
| 0.77700 |      3.111974e-07      |      4.745321e+03      |
| 0.77800 |      3.111371e-07      |      4.739565e+03      |
| 0.77900 |      3.110772e-07      |      4.733804e+03      |
| 0.78000 |      3.110179e-07      |      4.728040e+03      |
| 0.78100 |      3.109589e-07      |      4.722272e+03      |
| 0.78200 |      3.109005e-07      |      4.716502e+03      |
| 0.78300 |      3.108425e-07      |      4.710729e+03      |
| 0.78400 |      3.107849e-07      |      4.704953e+03      |
| 0.78500 |      3.107278e-07      |      4.699176e+03      |
| 0.78600 |      3.106711e-07      |      4.693397e+03      |
| 0.78700 |      3.106149e-07      |      4.687617e+03      |
| 0.78800 |      3.105591e-07      |      4.681836e+03      |
| 0.78900 |      3.105038e-07      |      4.676054e+03      |
| 0.79000 |      3.104489e-07      |      4.670272e+03      |
| 0.79100 |      3.103945e-07      |      4.664491e+03      |
| 0.79200 |      3.103405e-07      |      4.658709e+03      |
| 0.79300 |      3.102869e-07      |      4.652928e+03      |
| 0.79400 |      3.102338e-07      |      4.647148e+03      |
| 0.79500 |      3.101811e-07      |      4.641369e+03      |
| 0.79600 |      3.101289e-07      |      4.635592e+03      |
| 0.79700 |      3.100771e-07      |      4.629817e+03      |
| 0.79800 |      3.100257e-07      |      4.624044e+03      |
| 0.79900 |      3.099748e-07      |      4.618274e+03      |
| 0.80000 |      3.099243e-07      |      4.612507e+03      |
| 0.80100 |      3.098742e-07      |      4.606742e+03      |
| 0.80200 |      3.098246e-07      |      4.600981e+03      |
| 0.80300 |      3.097754e-07      |      4.595224e+03      |
| 0.80400 |      3.097266e-07      |      4.589471e+03      |
| 0.80500 |      3.096782e-07      |      4.583722e+03      |
| 0.80600 |      3.096303e-07      |      4.577978e+03      |
| 0.80700 |      3.095828e-07      |      4.572238e+03      |
| 0.80800 |      3.095357e-07      |      4.566504e+03      |
| 0.80900 |      3.094890e-07      |      4.560775e+03      |
| 0.81000 |      3.094427e-07      |      4.555052e+03      |
| 0.81100 |      3.093969e-07      |      4.549335e+03      |
| 0.81200 |      3.093515e-07      |      4.543625e+03      |
| 0.81300 |      3.093064e-07      |      4.537920e+03      |
| 0.81400 |      3.092618e-07      |      4.532223e+03      |
| 0.81500 |      3.092176e-07      |      4.526533e+03      |
| 0.81600 |      3.091739e-07      |      4.520850e+03      |
| 0.81700 |      3.091305e-07      |      4.515175e+03      |
| 0.81800 |      3.090875e-07      |      4.509507e+03      |
| 0.81900 |      3.090449e-07      |      4.503848e+03      |
| 0.82000 |      3.090028e-07      |      4.498197e+03      |
| 0.82100 |      3.089610e-07      |      4.492555e+03      |
| 0.82200 |      3.089196e-07      |      4.486921e+03      |
| 0.82300 |      3.088787e-07      |      4.481297e+03      |
| 0.82400 |      3.088381e-07      |      4.475682e+03      |
| 0.82500 |      3.087979e-07      |      4.470076e+03      |
| 0.82600 |      3.087581e-07      |      4.464481e+03      |
| 0.82700 |      3.087187e-07      |      4.458895e+03      |
| 0.82800 |      3.086797e-07      |      4.453320e+03      |
| 0.82900 |      3.086411e-07      |      4.447755e+03      |
| 0.83000 |      3.086029e-07      |      4.442201e+03      |
| 0.83100 |      3.085650e-07      |      4.436658e+03      |
| 0.83200 |      3.085275e-07      |      4.431126e+03      |
| 0.83300 |      3.084905e-07      |      4.425606e+03      |
| 0.83400 |      3.084537e-07      |      4.420097e+03      |
| 0.83500 |      3.084174e-07      |      4.414600e+03      |
| 0.83600 |      3.083815e-07      |      4.409114e+03      |
| 0.83700 |      3.083459e-07      |      4.403641e+03      |
| 0.83800 |      3.083107e-07      |      4.398181e+03      |
| 0.83900 |      3.082758e-07      |      4.392733e+03      |
| 0.84000 |      3.082414e-07      |      4.387298e+03      |
| 0.84100 |      3.082073e-07      |      4.381875e+03      |
| 0.84200 |      3.081735e-07      |      4.376466e+03      |
| 0.84300 |      3.081401e-07      |      4.371071e+03      |
| 0.84400 |      3.081071e-07      |      4.365688e+03      |
| 0.84500 |      3.080745e-07      |      4.360320e+03      |
| 0.84600 |      3.080422e-07      |      4.354965e+03      |
| 0.84700 |      3.080102e-07      |      4.349625e+03      |
| 0.84800 |      3.079786e-07      |      4.344298e+03      |
| 0.84900 |      3.079474e-07      |      4.338986e+03      |
| 0.85000 |      3.079165e-07      |      4.333689e+03      |
| 0.85100 |      3.078860e-07      |      4.328406e+03      |
| 0.85200 |      3.078558e-07      |      4.323138e+03      |
| 0.85300 |      3.078259e-07      |      4.317885e+03      |
| 0.85400 |      3.077964e-07      |      4.312648e+03      |
| 0.85500 |      3.077673e-07      |      4.307425e+03      |
| 0.85600 |      3.077385e-07      |      4.302218e+03      |
| 0.85700 |      3.077100e-07      |      4.297027e+03      |
| 0.85800 |      3.076818e-07      |      4.291851e+03      |
| 0.85900 |      3.076540e-07      |      4.286692e+03      |
| 0.86000 |      3.076265e-07      |      4.281548e+03      |
| 0.86100 |      3.075994e-07      |      4.276420e+03      |
| 0.86200 |      3.075725e-07      |      4.271309e+03      |
| 0.86300 |      3.075460e-07      |      4.266214e+03      |
| 0.86400 |      3.075198e-07      |      4.261136e+03      |
| 0.86500 |      3.074940e-07      |      4.256074e+03      |
| 0.86600 |      3.074684e-07      |      4.251029e+03      |
| 0.86700 |      3.074432e-07      |      4.246001e+03      |
| 0.86800 |      3.074183e-07      |      4.240990e+03      |
| 0.86900 |      3.073937e-07      |      4.235996e+03      |
| 0.87000 |      3.073694e-07      |      4.231020e+03      |
| 0.87100 |      3.073455e-07      |      4.226060e+03      |
| 0.87200 |      3.073218e-07      |      4.221118e+03      |
| 0.87300 |      3.072985e-07      |      4.216194e+03      |
| 0.87400 |      3.072754e-07      |      4.211287e+03      |
| 0.87500 |      3.072527e-07      |      4.206398e+03      |
| 0.87600 |      3.072302e-07      |      4.201527e+03      |
| 0.87700 |      3.072080e-07      |      4.196674e+03      |
| 0.87800 |      3.071862e-07      |      4.191839e+03      |
| 0.87900 |      3.071646e-07      |      4.187022e+03      |
| 0.88000 |      3.071434e-07      |      4.182223e+03      |
| 0.88100 |      3.071224e-07      |      4.177443e+03      |
| 0.88200 |      3.071017e-07      |      4.172681e+03      |
| 0.88300 |      3.070813e-07      |      4.167937e+03      |
| 0.88400 |      3.070612e-07      |      4.163212e+03      |
| 0.88500 |      3.070413e-07      |      4.158506e+03      |
| 0.88600 |      3.070217e-07      |      4.153818e+03      |
| 0.88700 |      3.070025e-07      |      4.149150e+03      |
| 0.88800 |      3.069835e-07      |      4.144500e+03      |
| 0.88900 |      3.069647e-07      |      4.139869e+03      |
| 0.89000 |      3.069463e-07      |      4.135258e+03      |
| 0.89100 |      3.069281e-07      |      4.130665e+03      |
| 0.89200 |      3.069101e-07      |      4.126092e+03      |
| 0.89300 |      3.068925e-07      |      4.121538e+03      |
| 0.89400 |      3.068751e-07      |      4.117003e+03      |
| 0.89500 |      3.068579e-07      |      4.112488e+03      |
| 0.89600 |      3.068411e-07      |      4.107993e+03      |
| 0.89700 |      3.068244e-07      |      4.103517e+03      |
| 0.89800 |      3.068081e-07      |      4.099061e+03      |
| 0.89900 |      3.067920e-07      |      4.094625e+03      |
| 0.90000 |      3.067761e-07      |      4.090208e+03      |
| 0.90100 |      3.067605e-07      |      4.085812e+03      |
| 0.90200 |      3.067451e-07      |      4.081435e+03      |
| 0.90300 |      3.067300e-07      |      4.077079e+03      |
| 0.90400 |      3.067151e-07      |      4.072742e+03      |
| 0.90500 |      3.067005e-07      |      4.068427e+03      |
| 0.90600 |      3.066861e-07      |      4.064131e+03      |
| 0.90700 |      3.066719e-07      |      4.059856e+03      |
| 0.90800 |      3.066580e-07      |      4.055601e+03      |
| 0.90900 |      3.066443e-07      |      4.051367e+03      |
| 0.91000 |      3.066308e-07      |      4.047154e+03      |
| 0.91100 |      3.066176e-07      |      4.042962e+03      |
| 0.91200 |      3.066046e-07      |      4.038790e+03      |
| 0.91300 |      3.065918e-07      |      4.034640e+03      |
| 0.91400 |      3.065792e-07      |      4.030510e+03      |
| 0.91500 |      3.065668e-07      |      4.026402e+03      |
| 0.91600 |      3.065547e-07      |      4.022315e+03      |
| 0.91700 |      3.065428e-07      |      4.018250e+03      |
| 0.91800 |      3.065311e-07      |      4.014206e+03      |
| 0.91900 |      3.065196e-07      |      4.010183e+03      |
| 0.92000 |      3.065083e-07      |      4.006183e+03      |
| 0.92100 |      3.064972e-07      |      4.002204e+03      |
| 0.92200 |      3.064864e-07      |      3.998247e+03      |
| 0.92300 |      3.064757e-07      |      3.994312e+03      |
| 0.92400 |      3.064652e-07      |      3.990400e+03      |
| 0.92500 |      3.064550e-07      |      3.986510e+03      |
| 0.92600 |      3.064449e-07      |      3.982642e+03      |
| 0.92700 |      3.064350e-07      |      3.978797e+03      |
| 0.92800 |      3.064253e-07      |      3.974975e+03      |
| 0.92900 |      3.064158e-07      |      3.971177e+03      |
| 0.93000 |      3.064065e-07      |      3.967401e+03      |
| 0.93100 |      3.063974e-07      |      3.963648e+03      |
| 0.93200 |      3.063884e-07      |      3.959919e+03      |
| 0.93300 |      3.063797e-07      |      3.956214e+03      |
| 0.93400 |      3.063711e-07      |      3.952533e+03      |
| 0.93500 |      3.063627e-07      |      3.948875e+03      |
| 0.93600 |      3.063545e-07      |      3.945242e+03      |
| 0.93700 |      3.063464e-07      |      3.941634e+03      |
| 0.93800 |      3.063386e-07      |      3.938050e+03      |
| 0.93900 |      3.063308e-07      |      3.934492e+03      |
| 0.94000 |      3.063233e-07      |      3.930958e+03      |
| 0.94100 |      3.063159e-07      |      3.927450e+03      |
| 0.94200 |      3.063087e-07      |      3.923968e+03      |
| 0.94300 |      3.063016e-07      |      3.920512e+03      |
| 0.94400 |      3.062948e-07      |      3.917083e+03      |
| 0.94500 |      3.062880e-07      |      3.913679e+03      |
| 0.94600 |      3.062814e-07      |      3.910303e+03      |
| 0.94700 |      3.062750e-07      |      3.906955e+03      |
| 0.94800 |      3.062687e-07      |      3.903633e+03      |
| 0.94900 |      3.062626e-07      |      3.900340e+03      |
| 0.95000 |      3.062566e-07      |      3.897076e+03      |
| 0.95100 |      3.062508e-07      |      3.893840e+03      |
| 0.95200 |      3.062451e-07      |      3.890633e+03      |
| 0.95300 |      3.062395e-07      |      3.887456e+03      |
